"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
neurodevelopment_receive_20_01,followup_socioeconomic_status,,radio,neurodevelopment_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
neurodevelopment_need_20_01,followup_socioeconomic_status,,yesno,neurodevelopment_need,,,,,,,,,,,,,
premature_followup_clinic_receive_20_01,followup_socioeconomic_status,,radio,premature_followup_clinic_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
premature_followup_clinic_need_20_01,followup_socioeconomic_status,,yesno,premature_followup_clinic_need,,,,,,,,,,,,,
regular_doctor_20_01,followup_socioeconomic_status,,yesno,regular_doctor,,,,,,,,,,,,,
reside_chronic_care_facility_20_01,followup_socioeconomic_status,,yesno,reside_chronic_care_facility,,,,,,,,,,,,,
taken_care_of_by_other_20_01,followup_socioeconomic_status,,yesno,taken_care_of_by_other,,,,,,,,,,,,,
traditional_center_care_20_01,followup_socioeconomic_status,,yesno,traditional_center_care,,,,,,,,,,,,,
traditional_center_care_avg_hr_per_week_20_01,followup_socioeconomic_status,,text,traditional_center_care_avg_hr_per_week,,,,,,,,,,,,,
medical_child_care_20_01,followup_socioeconomic_status,,yesno,medical_child_care,,,,,,,,,,,,,
medical_child_care_avg_hr_per_week_20_01,followup_socioeconomic_status,,text,medical_child_care_avg_hr_per_week,,,,,,,,,,,,,
medical_child_care_where_20_01,followup_socioeconomic_status,,radio,medical_child_care_where,"1, primary caregiver's home | 2, relative's home | 3, other home | 4, facility",homeCareLocation,,,,,,,,,,,
traditional_home_care_20_01,followup_socioeconomic_status,,yesno,traditional_home_care,,,,,,,,,,,,,
traditional_home_care_avg_hr_per_week_20_01,followup_socioeconomic_status,,text,traditional_home_care_avg_hr_per_week,,,,,,,,,,,,,
traditional_home_care_whose_20_01,followup_socioeconomic_status,,radio,traditional_home_care_whose,"1, primary caregiver's home | 2, relative's home | 3, other home | 4, facility",homeCareLocation,,,,,,,,,,,
babysitter_20_01,followup_socioeconomic_status,,yesno,babysitter,,,,,,,,,,,,,
babysitter_avg_hr_per_week_20_01,followup_socioeconomic_status,,text,babysitter_avg_hr_per_week,,,,,,,,,,,,,
babysitter_relation_20_01,followup_socioeconomic_status,,radio,babysitter_relation,"1, relative | 2, non-relative",babysitterRelation,,,,,,,,,,,
ses_interview_where_20_01,followup_socioeconomic_status,,radio,ses_interview_where,"1, clinic | 2, home | 3, telephone | 4, hospital | 5, other",interviewLocation,,,,,,,,,,,
ses_interview_date_20_01,followup_socioeconomic_status,,text,ses_interview_date,,,,,,,,,,,,,
followup_center_20_02,followup_medical_history,,text,followup_center,,,,,,,,,,,,,
followup_id_20_02,followup_medical_history,,text,followup_id,,,,,,,,,,,,,
unique_followup_id_20_02,followup_medical_history,,text,unique_followup_id,,,,,,,,,,,,,
site_id_20_02,followup_medical_history,,text,site_id,,,,,,,,,,,,,
rehospitalize_20_02,followup_medical_history,,yesno,rehospitalize,,,,,,,,,,,,,
number_rehospitalize_20_02,followup_medical_history,,text,number_rehospitalize,,,,,,,,,,,,,
operation_20_02,followup_medical_history,,yesno,operation,,,,,,,,,,,,,
operation_typanostomy_tube_20_02,followup_medical_history,,yesno,operation_typanostomy_tube,,,,,,,,,,,,,
operation_tracheostomy_20_02,followup_medical_history,,yesno,operation_tracheostomy,,,,,,,,,,,,,
operation_eye_surgery_20_02,followup_medical_history,,yesno,operation_eye_surgery,,,,,,,,,,,,,
operation_eye_surgery_reason_20_02,followup_medical_history,,radio,operation_eye_surgery_reason,"1, strabismus | 2, cataract | 3, ROP | 4, other",eyeSurgeryReason,,,,,,,,,,,
operation_hernia_surgery_20_02,followup_medical_history,,yesno,operation_hernia_surgery,,,,,,,,,,,,,
operation_gastrostomy_tube_20_02,followup_medical_history,,yesno,operation_gastrostomy_tube,,,,,,,,,,,,,
operation_fundoplication_20_02,followup_medical_history,,yesno,operation_fundoplication,,,,,,,,,,,,,
operation_shunt_for_hydrocephalus_20_02,followup_medical_history,,yesno,operation_shunt_for_hydrocephalus,,,,,,,,,,,,,
operation_reanastomosis_of_large_or_small_intenstine_20_02,followup_medical_history,,yesno,operation_reanastomosis_of_large_or_small_intenstine,,,,,,,,,,,,,
operation_pda_ligation_20_02,followup_medical_history,,yesno,operation_pda_ligation,,,,,,,,,,,,,
operation_brochoscopy_20_02,followup_medical_history,,yesno,operation_brochoscopy,,,,,,,,,,,,,
operation_hypospadius_repair_20_02,followup_medical_history,,yesno,operation_hypospadius_repair,,,,,,,,,,,,,
operation_other_20_02,followup_medical_history,,yesno,operation_other,,,,,,,,,,,,,
operation_other_text_20_02,followup_medical_history,,text,operation_other_text,,,,,,,,,,,,,
medication_20_02,followup_medical_history,,yesno,medication,,,,,,,,,,,,,
vitamin_mineral_supplement_20_02,followup_medical_history,,radio,vitamin_mineral_supplement,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
high_caloric_formula_20_02,followup_medical_history,,radio,high_caloric_formula,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
diuretics_20_02,followup_medical_history,,radio,diuretics,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
anti_reflux_medication_20_02,followup_medical_history,,radio,anti_reflux_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
bronchodilator_20_02,followup_medical_history,,radio,bronchodilator,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
inhaled_steroid_20_02,followup_medical_history,,radio,inhaled_steroid,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
oral_iv_steroid_20_02,followup_medical_history,,radio,oral_iv_steroid,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
other_asthma_medication_20_02,followup_medical_history,,radio,other_asthma_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
decongestant_cold_allergy_medication_20_02,followup_medical_history,,radio,decongestant_cold_allergy_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
anticonvulsant_medication_20_02,followup_medical_history,,radio,anticonvulsant_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
prophylatic_antibiotics_20_02,followup_medical_history,,radio,prophylatic_antibiotics,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
antibiotics_20_02,followup_medical_history,,radio,antibiotics,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
constipation_medication_20_02,followup_medical_history,,radio,constipation_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
blood_pressure_medication_20_02,followup_medical_history,,radio,blood_pressure_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
thyroid_medication_20_02,followup_medical_history,,radio,thyroid_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
muscle_relaxants_20_02,followup_medical_history,,radio,muscle_relaxants,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
botox_20_02,followup_medical_history,,radio,botox,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
other_medication_20_02,followup_medical_history,,radio,other_medication,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
other_medication_text_20_02,followup_medical_history,,text,other_medication_text,,,,,,,,,,,,,
seizure_20_02,followup_medical_history,,yesno,seizure,,,,,,,,,,,,,
medical_equipment_home_use_20_02,followup_medical_history,,yesno,medical_equipment_home_use,,,,,,,,,,,,,
apnea_monitor_20_02,followup_medical_history,,radio,apnea_monitor,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
oxygen_20_02,followup_medical_history,,radio,oxygen,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
ventilator_cpap_20_02,followup_medical_history,,radio,ventilator_cpap,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
gastrostomy_tube_20_02,followup_medical_history,,radio,gastrostomy_tube,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
tracheostomy_20_02,followup_medical_history,,radio,tracheostomy,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
pulse_oximeter_20_02,followup_medical_history,,radio,pulse_oximeter,"1, no | 2, yes, but stopped | 3, yes, still using",medicationUse,,,,,,,,,,,
flu_shot_20_02,followup_medical_history,,yesno,flu_shot,,,,,,,,,,,,,
rsv_prophylaxis_20_02,followup_medical_history,,yesno,rsv_prophylaxis,,,,,,,,,,,,,
independent_feed_self_20_02,followup_medical_history,,yesno,independent_feed_self,,,,,,,,,,,,,
assisted_eat_by_mouth_20_02,followup_medical_history,,yesno,assisted_eat_by_mouth,,,,,,,,,,,,,
tube_feed_20_02,followup_medical_history,,yesno,tube_feed,,,,,,,,,,,,,
tpn_20_02,followup_medical_history,,yesno,tpn,,,,,,,,,,,,,
diet_milk_20_02,followup_medical_history,,yesno,diet_milk,,,,,,,,,,,,,
diet_table_food_20_02,followup_medical_history,,yesno,diet_table_food,,,,,,,,,,,,,
diet_soft_food_20_02,followup_medical_history,,yesno,diet_soft_food,,,,,,,,,,,,,
diet_liquid_20_02,followup_medical_history,,yesno,diet_liquid,,,,,,,,,,,,,
diet_thickend_liquid_20_02,followup_medical_history,,yesno,diet_thickend_liquid,,,,,,,,,,,,,
subcutaneous_fat_necrosis_20_02,followup_medical_history,,yesno,subcutaneous_fat_necrosis,,,,,,,,,,,,,
equipment_for_standing_20_02,followup_medical_history,,yesno,equipment_for_standing,,,,,,,,,,,,,
adapted_stroller_20_02,followup_medical_history,,yesno,adapted_stroller,,,,,,,,,,,,,
braces_orthotics_20_02,followup_medical_history,,yesno,braces_orthotics,,,,,,,,,,,,,
walker_20_02,followup_medical_history,,yesno,walker,,,,,,,,,,,,,
stander_20_02,followup_medical_history,,yesno,stander,,,,,,,,,,,,,
corner_chair_tumbler_form_20_02,followup_medical_history,,yesno,corner_chair_tumbler_form,,,,,,,,,,,,,
followup_center_20_03,followup_medical_exam,,text,followup_center,,,,,,,,,,,,,
followup_id_20_03,followup_medical_exam,,text,followup_id,,,,,,,,,,,,,
unique_followup_id_20_03,followup_medical_exam,,text,unique_followup_id,,,,,,,,,,,,,
site_id_20_03,followup_medical_exam,,text,site_id,,,,,,,,,,,,,
weight_kg_20_03,followup_medical_exam,,text,weight_kg,,,,,,,,,,,,,
length_cm_20_03,followup_medical_exam,,text,length_cm,,,,,,,,,,,,,
head_circumference_cm_20_03,followup_medical_exam,,text,head_circumference_cm,,,,,,,,,,,,,
strabismus_right_20_03,followup_medical_exam,,radio,strabismus_right,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
strabismus_left_20_03,followup_medical_exam,,radio,strabismus_left,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
nystagmus_right_20_03,followup_medical_exam,,radio,nystagmus_right,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
nystagmus_left_20_03,followup_medical_exam,,radio,nystagmus_left,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
roving_eye_movement_right_20_03,followup_medical_exam,,radio,roving_eye_movement_right,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
roving_eye_movement_left_20_03,followup_medical_exam,,radio,roving_eye_movement_left,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
eye_track_right_20_03,followup_medical_exam,,radio,eye_track_right,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
eye_track_left_20_03,followup_medical_exam,,radio,eye_track_left,"1, yes | 2, no | 3, suspect | 4, untestable",eye,,,,,,,,,,,
vision_right_20_03,followup_medical_exam,,radio,vision_right,"1, normal | 2, wears or prescribed corrective lenses | 3, other abnormality | 4, blind some functional vision | 5, blind no useful vision",vision,,,,,,,,,,,
vision_left_20_03,followup_medical_exam,,radio,vision_left,"1, normal | 2, wears or prescribed corrective lenses | 3, other abnormality | 4, blind some functional vision | 5, blind no useful vision",vision,,,,,,,,,,,
audiologic_assessment_20_03,followup_medical_exam,,yesno,audiologic_assessment,,,,,,,,,,,,,
audiologic_pending_for_assessment_20_03,followup_medical_exam,,yesno,audiologic_pending_for_assessment,,,,,,,,,,,,,
visual_reinforcement_audiometry_20_03,followup_medical_exam,,yesno,visual_reinforcement_audiometry,,,,,,,,,,,,,
vra_right_20_03,followup_medical_exam,,radio,vra_right,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
vra_left_20_03,followup_medical_exam,,radio,vra_left,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
vra_sound_field_20_03,followup_medical_exam,,radio,vra_sound_field,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
abr_20_03,followup_medical_exam,,yesno,abr,,,,,,,,,,,,,
abr_right_20_03,followup_medical_exam,,radio,abr_right,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
abr_left_20_03,followup_medical_exam,,radio,abr_left,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
hearing_test_unknown_20_03,followup_medical_exam,,yesno,hearing_test_unknown,,,,,,,,,,,,,
hearing_test_unknown_right_20_03,followup_medical_exam,,radio,hearing_test_unknown_right,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
hearing_test_unknown_left_20_03,followup_medical_exam,,radio,hearing_test_unknown_left,"1, pass | 2, fail | 3, equivocal | 4, unknown",hearing,,,,,,,,,,,
hearing_impaired_20_03,followup_medical_exam,,radio,hearing_impaired,"1, no apparent functional impairment | 2, impairment",hearingImpaired,,,,,,,,,,,
hearing_aid_requirement_20_03,followup_medical_exam,,radio,hearing_aid_requirement,"1, none | 2, right only | 3, left only | 4, both",hearingAid,,,,,,,,,,,
hearing_implant_20_03,followup_medical_exam,,radio,hearing_implant,"1, none | 2, right only | 3, left only | 4, both",hearingAid,,,,,,,,,,,
swallowing_20_03,followup_medical_exam,,radio,swallowing,"1, normal | 2, abnormal | 3, tube fed",swallow,,,,,,,,,,,
dysphagia_20_03,followup_medical_exam,,yesno,dysphagia,,,,,,,,,,,,,
aspiration_20_03,followup_medical_exam,,yesno,aspiration,,,,,,,,,,,,,
abnormal_voice_20_03,followup_medical_exam,,yesno,abnormal_voice,,,,,,,,,,,,,
drooling_20_03,followup_medical_exam,,yesno,drooling,,,,,,,,,,,,,
nothing_by_mouth_20_03,followup_medical_exam,,yesno,nothing_by_mouth,,,,,,,,,,,,,
observed_abnormal_movement_20_03,followup_medical_exam,,yesno,observed_abnormal_movement,,,,,,,,,,,,,
observed_abnormal_movement_short_jerky_20_03,followup_medical_exam,,yesno,observed_abnormal_movement_short_jerky,,,,,,,,,,,,,
observed_abnormal_movement_slow_writhing_20_03,followup_medical_exam,,yesno,observed_abnormal_movement_slow_writhing,,,,,,,,,,,,,
observed_abnormal_movement_tremor_20_03,followup_medical_exam,,yesno,observed_abnormal_movement_tremor,,,,,,,,,,,,,
passive_muscle_tone_neck_trunk_20_03,followup_medical_exam,,radio,passive_muscle_tone_neck_trunk,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
upper_extremity_muscle_tone_right_20_03,followup_medical_exam,,radio,upper_extremity_muscle_tone_right,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
upper_extremity_muscle_tone_left_20_03,followup_medical_exam,,radio,upper_extremity_muscle_tone_left,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
lower_extremity_muscle_tone_hip_knee_right_20_03,followup_medical_exam,,radio,lower_extremity_muscle_tone_hip_knee_right,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
lower_extremity_muscle_tone_hip_knee_left_20_03,followup_medical_exam,,radio,lower_extremity_muscle_tone_hip_knee_left,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
lower_extremity_muscle_tone_ankle_right_20_03,followup_medical_exam,,radio,lower_extremity_muscle_tone_ankle_right,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
lower_extremity_muscle_tone_ankle_left_20_03,followup_medical_exam,,radio,lower_extremity_muscle_tone_ankle_left,"1, normal | 2, suspect increased | 3, definite increased | 4, suspect decreased | 5, definite decreased | 6, varying tone",passiveMuscleTone,,,,,,,,,,,
scissoring_legs_20_03,followup_medical_exam,,yesno,scissoring_legs,,,,,,,,,,,,,
hand_preference_20_03,followup_medical_exam,,radio,hand_preference,"1, none | 2, exaggerated right | 3, exaggerated left",handPreference,,,,,,,,,,,
protective_reaction_20_03,followup_medical_exam,,radio,protective_reaction,"1, symmetry | 2, asymmetry | 3, not present",protectiveReaction,,,,,,,,,,,
limb_movement_upper_limb_20_03,followup_medical_exam,,radio,limb_movement_upper_limb,"1, symmetrical | 2, more on right | 3, more on left",limbMovement,,,,,,,,,,,
limb_movement_lower_limb_20_03,followup_medical_exam,,radio,limb_movement_lower_limb,"1, symmetrical | 2, more on right | 3, more on left",limbMovement,,,,,,,,,,,
deep_tendon_reflex_upper_extremity_right_20_03,followup_medical_exam,,radio,deep_tendon_reflex_upper_extremity_right,"1, normal (1 to 3+) | 2, absent (0) | 3, hyperactive (4+)",deepTendonReflex,,,,,,,,,,,
deep_tendon_reflex_upper_extremity_left_20_03,followup_medical_exam,,radio,deep_tendon_reflex_upper_extremity_left,"1, normal (1 to 3+) | 2, absent (0) | 3, hyperactive (4+)",deepTendonReflex,,,,,,,,,,,
